##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	RACE-m89-2-minG-noNEP_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2450497
Total Bases	367.5 Mbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.5636562705443	37.0	37.0	37.0	37.0	37.0
2	36.36372580745865	37.0	37.0	37.0	37.0	37.0
3	36.51037483416629	37.0	37.0	37.0	37.0	37.0
4	36.55067563845212	37.0	37.0	37.0	37.0	37.0
5	36.47837193842719	37.0	37.0	37.0	37.0	37.0
6	36.46219399574862	37.0	37.0	37.0	37.0	37.0
7	36.40042285299676	37.0	37.0	37.0	37.0	37.0
8	36.735359806602496	37.0	37.0	37.0	37.0	37.0
9	36.64392202887822	37.0	37.0	37.0	37.0	37.0
10-14	36.53480065472433	37.0	37.0	37.0	37.0	37.0
15-19	36.48499443174181	37.0	37.0	37.0	37.0	37.0
20-24	36.586961338863105	37.0	37.0	37.0	37.0	37.0
25-29	36.46458159304011	37.0	37.0	37.0	37.0	37.0
30-34	36.51223731349192	37.0	37.0	37.0	37.0	37.0
35-39	36.52668907572627	37.0	37.0	37.0	37.0	37.0
40-44	36.316624994847984	37.0	37.0	37.0	37.0	37.0
45-49	36.197274348836174	37.0	37.0	37.0	37.0	37.0
50-54	36.48689943305378	37.0	37.0	37.0	37.0	37.0
55-59	36.47840621718778	37.0	37.0	37.0	37.0	37.0
60-64	36.42368752134771	37.0	37.0	37.0	37.0	37.0
65-69	36.39654290537797	37.0	37.0	37.0	37.0	37.0
70-74	36.27127754084172	37.0	37.0	37.0	37.0	37.0
75-79	36.40075943777936	37.0	37.0	37.0	37.0	37.0
80-84	36.33045712767655	37.0	37.0	37.0	37.0	37.0
85-89	36.188736080884816	37.0	37.0	37.0	37.0	37.0
90-94	35.88240401845013	37.0	37.0	37.0	34.6	37.0
95-99	36.321713432009915	37.0	37.0	37.0	37.0	37.0
100-104	36.38498010811684	37.0	37.0	37.0	37.0	37.0
105-109	36.28977313581694	37.0	37.0	37.0	37.0	37.0
110-114	36.296947272328836	37.0	37.0	37.0	37.0	37.0
115-119	36.15791514945743	37.0	37.0	37.0	37.0	37.0
120-124	35.30960674508069	37.0	37.0	37.0	32.2	37.0
125-129	35.84172280153781	37.0	37.0	37.0	37.0	37.0
130-134	36.060368162050395	37.0	37.0	37.0	37.0	37.0
135-139	36.09334139156261	37.0	37.0	37.0	37.0	37.0
140-144	35.70748089061117	37.0	37.0	37.0	34.6	37.0
145-149	35.34008937778744	37.0	37.0	37.0	32.2	37.0
150	36.27655695966981	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.09491764830835336
1101	2	-0.1481261234087441
1101	3	-0.09486878038659796
1101	4	-0.028139227304130543
1101	5	0.02858922203245129
1101	6	0.07730502515578763
1101	7	-0.03140089739214602
1101	8	0.030142280812185618
1101	9	-0.04264049546554105
1101	10-14	-0.006446284971822536
1101	15-19	0.02461976871405369
1101	20-24	0.051642016915039335
1101	25-29	0.013938517165016151
1101	30-34	0.012018897423281771
1101	35-39	0.09354419388429847
1101	40-44	0.009279042573290042
1101	45-49	0.0888236020291302
1101	50-54	0.02221453143729235
1101	55-59	0.0066464497832186
1101	60-64	-0.008731051092780717
1101	65-69	0.005734291125158109
1101	70-74	0.0021417576754032552
1101	75-79	0.021255718183702754
1101	80-84	0.03795397788809396
1101	85-89	-0.07219544318326854
1101	90-94	-0.07564887474156023
1101	95-99	0.02707593918804463
1101	100-104	-0.012865465465040415
1101	105-109	-0.020150364688099387
1101	110-114	-0.1476078223594186
1101	115-119	-0.0075935415815635565
1101	120-124	-0.22368752208511467
1101	125-129	-0.11874870803577409
1101	130-134	0.028926812265460455
1101	135-139	4.710164665908678E-4
1101	140-144	0.0022148043309968557
1101	145-149	-0.17797708633818843
1101	150	0.08147105946109434
1102	1	0.007487196178885824
1102	2	-0.052519793775474
1102	3	0.03825805255018366
1102	4	-0.022328765292023434
1102	5	0.028444654406747816
1102	6	0.06777454899918212
1102	7	0.020866371138460238
1102	8	0.06609393624160731
1102	9	0.018124747238921657
1102	10-14	-0.050313422697641386
1102	15-19	-0.015973259251964578
1102	20-24	0.026037991689726425
1102	25-29	-0.002203556958278341
1102	30-34	0.014408600276091477
1102	35-39	0.07236255015618553
1102	40-44	0.06831115075382854
1102	45-49	0.10684817794722079
1102	50-54	-0.06842630504255709
1102	55-59	0.00919772141450892
1102	60-64	-0.047011980107477314
1102	65-69	-0.028721089378279885
1102	70-74	0.010773717124770599
1102	75-79	0.034686513227576654
1102	80-84	0.020778418722201764
1102	85-89	-0.17068170448808928
1102	90-94	-0.013030882259663201
1102	95-99	-0.025155997014849163
1102	100-104	-0.046629610322959536
1102	105-109	0.08544237847971203
1102	110-114	-0.10900265707380896
1102	115-119	0.05972859470001879
1102	120-124	-0.08985670263821532
1102	125-129	-0.07136395084143743
1102	130-134	-0.058456742126232086
1102	135-139	0.01774771514342177
1102	140-144	0.016355079454754673
1102	145-149	-0.0028756215500891358
1102	150	0.06492905345806577
1103	1	0.07118703079274269
1103	2	0.02575716637599612
1103	3	0.024237447902159204
1103	4	-0.030116568587182257
1103	5	0.09109657821282013
1103	6	0.1490399739903978
1103	7	0.050641111021640484
1103	8	0.02053889242939988
1103	9	0.07220671456644112
1103	10-14	0.03519726227083453
1103	15-19	0.017028022432505452
1103	20-24	0.04523802053344639
1103	25-29	0.0492734041236389
1103	30-34	0.044020047509540916
1103	35-39	0.11271246630005294
